FraNode,MyNode,nDups,Lon,Lat
316575,781,2,-120.002716,39.466668
316577,782,2,-120.001269,39.670447
316589,783,2,-119.99693,40.15435
316590,784,2,-119.996509,40.218931
316597,785,3,-119.994658,39.477267
316606,786,1,-119.986148,36.488482
316627,787,3,-119.922753,39.515562
316673,788,1,-119.887916,39.656548
316676,789,3,-119.885452,40.170899
316694,790,3,-119.871174,39.603723
316777,791,1,-119.836813,45.829
316780,792,3,-119.836228,45.82899
316797,793,3,-119.82953,45.829628
316817,794,3,-119.81372,36.746529
316826,795,3,-119.812071,36.749048
316836,796,3,-119.807033,36.744482
316841,797,3,-119.80411,45.698119
316843,798,3,-119.804063,45.706685
316845,799,3,-119.798422,39.531415
316850,800,3,-119.795902,45.700997
316855,801,3,-119.791846,36.730647
316866,802,3,-119.787234,36.758038
316870,803,3,-119.785918,36.725367
316885,804,3,-119.782404,36.738543
317320,805,1,-119.700198,36.759213
317323,806,1,-119.700054,36.782827
317328,807,3,-119.698293,36.764748
317370,808,3,-119.673735,46.231184
317378,809,3,-119.664997,46.237941
317392,810,3,-119.655912,46.237618
317715,811,1,-119.504663,35.884073
317796,812,1,-119.471192,45.859396
317798,813,1,-119.469126,35.398967
317861,814,3,-119.454335,45.847996
317898,815,3,-119.438217,45.806878
317903,816,1,-119.436745,48.93686
317913,817,3,-119.433814,45.808781
317920,818,3,-119.431283,45.806094
317934,819,3,-119.42752,36.355259
317937,820,3,-119.427037,45.804816
317943,821,3,-119.42636,35.919676
317946,822,3,-119.425676,36.358466
317954,823,3,-119.424196,36.568509
317965,824,1,-119.421093,36.351413
317986,825,3,-119.416163,36.561262
317988,826,3,-119.415622,36.343216
318022,827,1,-119.3954,46.57326
318110,828,3,-119.353048,45.804629
318113,829,3,-119.352322,40.652146
318142,830,1,-119.341055,45.918995
318151,831,1,-119.33894,40.5818
318231,832,3,-119.319757,45.797954
318240,833,1,-119.31599,47.18788
318255,834,3,-119.313722,45.796822
318278,835,3,-119.301947,45.798042
318313,836,3,-119.297582,45.794603
318325,837,1,-119.295,47.61072
318356,838,1,-119.287434,36.256692
318397,839,3,-119.277224,36.308664
318475,840,1,-119.256834,35.441844
318511,841,1,-119.24518,35.13734
318537,842,3,-119.227765,35.465409
318540,843,3,-119.22577,45.782438
318566,844,3,-119.212882,34.249193
318637,845,1,-119.203487,34.146661
318638,846,1,-119.203339,34.153107
318643,847,3,-119.200459,34.246553
318646,848,3,-119.19965,34.251214
318673,849,3,-119.196568,47.069292
318684,850,3,-119.193997,47.070924
318689,851,3,-119.19184,47.06898
318720,852,1,-119.178428,46.813194
318735,853,3,-119.175927,34.199642
318775,854,1,-119.172808,47.067762
318779,855,3,-119.172182,34.189847
318793,856,3,-119.170584,34.19196
318814,857,3,-119.168454,34.188268
318887,858,3,-119.145533,36.300911
318889,859,3,-119.145253,36.300405
318949,860,3,-119.125338,46.211507
318954,861,3,-119.122802,46.210513
319009,862,3,-119.108321,46.280584
319033,863,3,-119.1044,46.272276
319078,864,3,-119.100114,46.211897
319096,865,3,-119.097024,35.310776
319139,866,3,-119.089837,47.045182
319141,867,3,-119.0886,47.0421
319144,868,3,-119.088244,46.226352
319146,869,3,-119.087439,46.237722
319147,870,3,-119.087361,47.04487
319156,871,3,-119.085556,46.229612
319167,872,3,-119.084508,46.233287
319178,873,1,-119.083441,36.194935
319188,874,3,-119.07893,46.225752
319218,875,1,-119.068757,35.439319
319220,876,3,-119.067931,46.946419
319225,877,3,-119.06647,35.376257
319226,878,3,-119.066233,46.950427
319240,879,1,-119.063614,35.429069
319242,880,3,-119.063313,46.96126
319267,881,3,-119.061252,35.378251
319281,882,3,-119.06014,35.374717
319284,883,1,-119.059978,36.142934
319294,884,3,-119.058135,35.42784
319328,885,3,-119.051741,35.414168
319330,886,3,-119.051485,35.413975
319347,887,3,-119.049543,35.419494
319358,888,3,-119.047948,39.5653
319397,889,3,-119.039671,46.209766
319398,890,3,-119.03945,39.56133
319543,891,1,-119.009982,46.227808
319586,892,3,-118.997236,46.181041
319648,893,1,-118.981415,35.42406
319653,894,3,-118.980243,35.374426
319654,895,3,-118.980003,35.374368
319662,896,3,-118.977543,35.37107
319666,897,2,-118.976532,46.000303
319678,898,3,-118.97349,35.372806
319712,899,3,-118.928859,35.362103
319738,900,3,-118.91903,46.105548
319747,901,1,-118.915059,35.252571
319748,902,3,-118.914973,46.102334
319750,903,3,-118.914795,46.107029
319761,904,3,-118.912834,34.398765
319765,905,3,-118.91122,34.399041
319766,906,3,-118.910726,34.399061
319768,907,3,-118.908999,46.067057
319771,908,3,-118.908702,46.074748
319772,909,3,-118.907785,34.399467
319775,910,3,-118.90507,46.06826
319826,911,3,-118.87098,45.66025
319830,912,3,-118.866188,46.658853
319845,913,1,-118.862792,47.075335
319878,914,1,-118.834063,45.485986
319922,915,2,-118.793172,34.415637
319923,916,1,-118.79452,34.412536
319949,917,1,-118.779723,39.479628
320226,918,1,-118.580765,38.598643
320377,919,1,-118.432905,45.827212
320403,920,1,-118.418414,33.911133
320410,921,1,-118.414461,33.914299
320413,922,3,-118.412887,33.91029
320430,923,3,-118.395713,33.904088
320470,924,3,-118.383824,33.905958
320519,925,3,-118.35466,46.06404
320535,926,3,-118.351623,46.074908
320585,927,2,-118.34053,46.00066
320641,928,1,-118.322148,35.019176
320642,929,1,-118.321854,33.842452
320648,930,3,-118.320441,34.185671
320790,931,1,-118.277919,33.72642
320791,932,3,-118.277173,33.928445
320795,933,3,-118.27372,46.590048
320808,934,1,-118.269571,33.738923
320809,935,1,-118.267762,33.758479
320810,936,1,-118.267283,46.085058
320814,937,3,-118.265791,33.768289
320831,938,3,-118.263198,33.766779
320842,939,3,-118.261219,33.768252
320876,940,3,-118.257634,33.770834
320905,941,1,-118.255801,33.744074
320914,942,3,-118.255531,33.800766
320943,943,3,-118.254259,33.771895
320961,944,3,-118.25388,33.772914
320963,945,3,-118.253864,33.79829
320998,946,1,-118.252379,33.754029
321003,947,3,-118.251897,33.799945
321043,948,3,-118.249181,33.756278
321111,949,3,-118.245155,33.800292
321115,950,3,-118.245038,33.758329
321120,951,3,-118.244692,33.758466
321122,952,3,-118.244648,33.758438
321123,953,3,-118.244602,33.777126
321127,954,3,-118.244226,33.758709
321135,955,3,-118.24345,33.984652
321142,956,3,-118.243327,33.785264
321147,957,3,-118.24326,33.98874
321148,958,3,-118.24325,33.940984
321161,959,4,-118.242435,33.759669
321181,960,3,-118.24191,33.778301
321186,961,3,-118.241656,33.789792
321193,962,3,-118.241142,33.774686
321198,963,3,-118.241016,33.773615
321203,964,3,-118.24081,33.775933
321204,965,3,-118.240777,33.987033
321211,966,3,-118.240411,33.793154
321213,967,3,-118.24036,33.796029
321215,968,4,-118.240282,33.767353
321216,969,3,-118.240096,33.786767
321221,970,3,-118.240008,33.764766
321224,971,3,-118.23983,33.794722
321230,972,3,-118.239713,33.7981
321233,973,3,-118.239522,33.779867
321235,974,1,-118.239461,34.009284
321239,975,3,-118.239314,33.77612
321244,976,3,-118.239171,33.778773
321246,977,1,-118.239106,33.775425
321252,978,3,-118.239008,33.794661
321254,979,1,-118.238997,33.731678
321255,980,3,-118.238987,33.798954
321262,981,3,-118.238839,33.779094
321280,982,3,-118.238196,33.760317
321297,983,3,-118.237839,33.801686
321303,984,3,-118.237665,33.788359
321305,985,3,-118.237639,33.787484
321308,986,3,-118.23762,33.802293
321311,987,3,-118.237499,33.785603
321367,988,3,-118.235944,33.806471
321372,989,3,-118.235793,33.783553
321379,990,3,-118.235592,33.783976
321383,991,3,-118.235518,33.785492
321401,992,1,-118.234514,34.054384
321416,993,4,-118.234064,33.785098
321434,994,1,-118.233257,33.774778
321440,995,3,-118.233061,34.094404
321442,996,3,-118.233051,33.784728
321461,997,3,-118.232317,33.816916
321479,998,3,-118.231854,33.817808
321502,999,3,-118.23091,33.785756
321515,1000,3,-118.230389,34.018169
321517,1001,4,-118.230187,34.061911
321551,1002,4,-118.229248,34.018193
321562,1003,3,-118.228933,34.062117
321580,1004,1,-118.22853,33.800997
321605,1005,3,-118.227914,33.78358
321620,1006,3,-118.227716,33.786531
321632,1007,3,-118.22751,34.060549
321683,1008,3,-118.22693,34.06337
321699,1009,3,-118.22686,34.081391
321702,1010,3,-118.22681,34.062258
321732,1011,4,-118.226248,34.060227
321736,1012,3,-118.226163,34.059614
321744,1013,3,-118.226002,34.079577
321798,1014,3,-118.2251,34.064119
321800,1015,3,-118.225059,34.064587
321804,1016,1,-118.225014,33.742522
321814,1017,1,-118.224618,49.000083
321822,1018,3,-118.224071,34.023464
321830,1019,3,-118.22379,34.018284
321838,1020,3,-118.223664,34.016156
321849,1021,3,-118.223559,33.840479
321860,1022,3,-118.223195,33.841101
321874,1023,5,-118.222888,34.062653
321886,1024,1,-118.222478,33.996492
321893,1025,1,-118.222347,33.843926
321902,1026,3,-118.221825,33.781761
321926,1027,1,-118.220867,33.757205
321945,1028,1,-118.219403,34.004587
321958,1029,3,-118.218766,34.004647
321971,1030,1,-118.218338,34.004599
321975,1031,3,-118.218284,34.018774
321979,1032,3,-118.21812,33.855504
321984,1033,3,-118.218068,33.85624
321989,1034,3,-118.217649,33.858743
322014,1035,3,-118.216648,33.87404
322024,1036,3,-118.216296,33.862204
322025,1037,3,-118.216281,33.8718
322060,1038,1,-118.214258,33.748181
322083,1039,3,-118.212084,34.063979
322086,1040,3,-118.211791,34.064054
322089,1041,3,-118.211661,34.013719
322108,1042,3,-118.210345,34.004808
322112,1043,3,-118.21004,34.00478
322128,1044,3,-118.209223,34.015883
322141,1045,1,-118.208243,33.841406
322146,1046,3,-118.207803,33.768262
322148,1047,3,-118.207432,33.764711
322150,1048,3,-118.20742,34.00482
322151,1049,3,-118.207409,33.764288
322190,1050,3,-118.204921,34.011784
322194,1051,3,-118.204778,34.009366
322195,1052,3,-118.204774,34.009207
322196,1053,3,-118.204709,34.006358
322225,1054,3,-118.203352,34.005362
322230,1055,3,-118.202911,34.010768
322259,1056,3,-118.200754,34.013576
322321,1057,1,-118.196215,33.735158
322325,1058,1,-118.196127,33.738685
322330,1059,3,-118.195542,34.001636
322351,1060,3,-118.193911,34.000754
322359,1061,3,-118.193225,34.000276
322436,1062,3,-118.189709,33.739303
322461,1063,3,-118.188505,33.999654
322536,1064,3,-118.181023,33.995096
322549,1065,3,-118.178276,33.995351
322553,1066,3,-118.177871,34.066925
322556,1067,3,-118.177648,33.993103
322557,1068,3,-118.177616,46.747497
322564,1069,1,-118.176545,33.9896
322566,1070,3,-118.176328,35.059062
322567,1071,3,-118.176306,35.048294
322569,1072,3,-118.176087,35.058318
322586,1073,3,-118.174813,35.049791
322593,1074,3,-118.174103,35.04787
322615,1075,1,-118.172523,35.046188
322639,1076,3,-118.170605,35.04139
322681,1077,3,-118.164598,33.906192
322705,1078,3,-118.164239,33.856099
322711,1079,1,-118.164183,33.829227
322802,1080,1,-118.150003,33.898455
322819,1081,3,-118.148635,33.987583
322821,1082,1,-118.148409,33.992327
322832,1083,3,-118.147292,33.984915
322851,1084,3,-118.145858,33.988156
322852,1085,3,-118.145692,33.991405
322902,1086,3,-118.141085,33.989875
322924,1087,1,-118.136283,34.697901
322995,1088,3,-118.115803,34.569451
322997,1089,3,-118.115473,34.5672
323059,1090,3,-118.098488,33.920051
323063,1091,1,-118.096092,33.738348
323064,1092,3,-118.095893,33.920498
323066,1093,3,-118.095588,33.918493
323082,1094,3,-118.088556,33.966422
323083,1095,3,-118.088237,45.326618
323084,1096,3,-118.087167,33.963146
323089,1097,3,-118.083941,33.962148
323093,1098,3,-118.082963,33.961847
323113,1099,3,-118.076714,33.756783
323193,1100,3,-118.06094,48.60945
323197,1101,3,-118.060426,34.008107
323213,1102,1,-118.057352,33.759865
323312,1103,1,-118.025706,34.140639
323329,1104,3,-118.022627,34.068064
323334,1105,3,-118.022189,34.067819
323402,1106,3,-118.002647,34.054403
323405,1107,3,-118.002017,34.054039
323409,1108,3,-118.000714,34.053136
323413,1109,3,-117.999797,34.052454
323425,1110,3,-117.998607,33.751714
323429,1111,1,-117.997646,33.697523
323469,1112,1,-117.977283,46.322279
323530,1113,3,-117.955362,33.870018
323579,1114,3,-117.942725,34.092492
323615,1115,3,-117.933962,33.831136
323623,1116,3,-117.932775,33.828264
323635,1117,3,-117.93129,33.926811
323639,1118,3,-117.929827,33.828899
323694,1119,3,-117.915383,33.868359
323695,1120,1,-117.915375,33.691909
323696,1121,1,-117.914888,34.943176
323725,1122,1,-117.910486,34.137259
323775,1123,3,-117.896003,33.808412
323780,1124,1,-117.895539,34.930527
323788,1125,3,-117.894104,34.962661
323797,1126,1,-117.891499,33.921535
323808,1127,3,-117.889446,33.806006
323819,1128,1,-117.886487,35.00649
323831,1129,3,-117.883782,35.004398
323881,1130,3,-117.869047,35.005478
323902,1131,3,-117.859947,33.797316
323909,1132,3,-117.857431,33.794111
323910,1133,3,-117.857415,33.798848
323929,1134,3,-117.854685,33.745435
323939,1135,1,-117.85413,33.81384
323997,1136,1,-117.837051,33.68964
324007,1137,3,-117.833043,33.72691
324011,1138,3,-117.830429,33.867767
324016,1139,3,-117.828966,33.723984
324018,1140,3,-117.826862,33.722607
324047,1141,3,-117.80209,46.94409
324048,1142,3,-117.80026,46.94595
324049,1143,3,-117.798367,46.944227
324078,1144,3,-117.7768,34.057864
324089,1145,3,-117.770344,34.058324
324090,1146,3,-117.769572,34.058482
324095,1147,3,-117.765092,34.05857
324096,1148,3,-117.764518,34.058627
324102,1149,3,-117.762337,34.058682
324104,1150,3,-117.761821,34.058657
324150,1151,3,-117.73948,34.059206
324155,1152,3,-117.735874,34.059348
324156,1153,3,-117.735622,34.059186
324162,1154,3,-117.732287,34.059274
324163,1155,3,-117.730233,34.093844
324171,1156,1,-117.726253,34.97761
324193,1157,1,-117.714862,35.03377
324209,1158,1,-117.706641,34.929948
324212,1159,3,-117.704211,34.9893
324221,1160,3,-117.695831,41.009378
324235,1161,3,-117.692248,41.010942
324236,1162,3,-117.69169,41.011316
324240,1163,1,-117.689609,34.011803
324241,1164,3,-117.689373,41.013796
324257,1165,3,-117.674902,47.632281
324267,1166,3,-117.670673,34.999866
324269,1167,1,-117.667054,35.516121
324270,1168,3,-117.666876,34.99966
324316,1169,3,-117.636383,35.484088
324331,1170,1,-117.626974,49.00075
324338,1171,3,-117.611172,47.628865
324339,1172,3,-117.610525,47.570918
324361,1173,3,-117.580601,47.482568
324391,1174,3,-117.565575,33.376886
324397,1175,3,-117.56236,47.497382
324398,1176,1,-117.562149,47.628589
324401,1177,3,-117.560317,47.495462
324415,1178,1,-117.557496,33.369766
324484,1179,3,-117.536319,33.87824
324555,1180,3,-117.513624,34.079413
324561,1181,1,-117.510514,33.846753
324562,1182,3,-117.509803,47.52796
324564,1183,3,-117.508539,47.533833
324572,1184,3,-117.500795,47.555897
324575,1185,1,-117.49622,47.557611
324576,1186,3,-117.496164,34.093639
324582,1187,3,-117.49451,47.563039
324589,1188,3,-117.493008,47.557506
324591,1189,3,-117.492392,47.567199
324593,1190,3,-117.491785,34.001223
324597,1191,1,-117.490698,34.08303
324612,1192,3,-117.485402,33.997633
324613,1193,4,-117.483609,34.065568
324614,1194,3,-117.483179,33.995415
324617,1195,3,-117.48218,33.99777
324619,1196,3,-117.48028,33.98953
324620,1197,1,-117.480095,34.050249
324654,1198,3,-117.456834,34.293255
324657,1199,1,-117.453551,33.946061
324660,1200,3,-117.450726,47.647695
324669,1201,3,-117.441082,47.651897
324673,1202,3,-117.437336,34.336507
324675,1203,1,-117.435981,34.101111
324686,1204,3,-117.4339,34.329939
324688,1205,3,-117.433665,34.328732
324700,1206,3,-117.428277,34.229329
324714,1207,3,-117.419155,33.95713
324715,1208,3,-117.419003,34.222997
324767,1209,1,-117.402877,43.95227
324810,1210,1,-117.390447,34.033427
324823,1211,1,-117.388736,47.119043
324873,1212,3,-117.380168,47.660546
324887,1213,1,-117.379077,33.191718
324889,1214,1,-117.378857,35.759959
324892,1215,3,-117.378311,47.660927
324909,1216,3,-117.375941,33.967117
324911,1217,3,-117.375872,33.187595
324913,1218,3,-117.375654,47.661817
324929,1219,3,-117.373495,33.970047
324939,1220,3,-117.372345,33.971583
324944,1221,3,-117.371861,33.972594
324948,1222,3,-117.371381,33.182524
324964,1223,1,-117.369669,48.860508
324968,1224,3,-117.368903,33.179342
324970,1225,3,-117.368254,33.977654
324971,1226,3,-117.368213,33.182005
324994,1227,1,-117.364541,33.981316
325052,1228,3,-117.354703,34.067544
325060,1229,3,-117.352371,34.066859
325071,1230,3,-117.349677,34.066345
325080,1231,3,-117.347936,34.066136
325115,1232,4,-117.344192,34.068238
325116,1233,3,-117.344176,34.068205
325140,1234,3,-117.342459,34.100036
325190,1235,3,-117.338323,34.067144
325249,1236,3,-117.333541,34.019045
325257,1237,3,-117.333278,34.066277
325271,1238,3,-117.332018,34.1046
325304,1239,3,-117.330218,34.065818
325329,1240,3,-117.328838,34.062373
325344,1241,3,-117.327789,34.067165
325367,1242,3,-117.326676,34.100958
325374,1243,3,-117.326323,34.065233
325385,1244,3,-117.325575,34.064962
325400,1245,3,-117.324568,34.064814
325404,1246,3,-117.324228,34.078633
325474,1247,3,-117.314333,34.104463
325489,1248,3,-117.312562,34.104575
325495,1249,3,-117.311508,34.104575
325500,1250,3,-117.310061,34.561409
325509,1251,3,-117.309461,34.062865
325529,1252,3,-117.302489,47.676204
325533,1253,3,-117.301342,34.423018
325567,1254,3,-117.283417,34.522952
325577,1255,3,-117.281934,34.491409
325701,1256,3,-117.240543,47.688765
325720,1257,1,-117.23415,33.757727
325723,1258,1,-117.232741,45.358007
325732,1259,3,-117.229681,33.77982
325737,1260,2,-117.22199,44.363601
325742,1261,1,-117.217788,33.77127
325768,1262,3,-117.207679,47.694607
325781,1263,3,-117.203335,47.677628
325787,1264,3,-117.201788,47.680629
325794,1265,3,-117.200091,47.694953
325803,1266,3,-117.195994,47.678954
325835,1267,3,-117.185802,47.680796
325841,1268,3,-117.184976,47.69578
325844,1269,3,-117.183629,47.695734
325864,1270,3,-117.17681,46.73024
325895,1271,3,-117.17561,32.874013
325901,1272,3,-117.174488,32.877459
325903,1273,1,-117.173953,34.059003
325908,1274,3,-117.172885,32.875543
325910,1275,1,-117.171949,47.383113
325922,1276,3,-117.168938,32.877744
325925,1277,3,-117.167875,32.877963
325927,1278,3,-117.166779,32.878109
325929,1279,3,-117.166195,32.878252
325934,1280,1,-117.163267,32.878759
325936,1281,1,-117.162982,32.878738
325943,1282,3,-117.159888,33.141781
325944,1283,3,-117.158722,32.706179
325947,1284,1,-117.157603,32.890275
325953,1285,3,-117.155421,32.884272
325986,1286,1,-117.149065,32.887795
325992,1287,3,-117.147445,32.698629
326015,1288,3,-117.13534,33.138409
326024,1289,3,-117.131918,47.506843
326029,1290,1,-117.119163,32.591355
326050,1291,1,-117.115158,32.664551
326058,1292,3,-117.114257,32.668799
326060,1293,3,-117.112831,34.876924
326061,1294,1,-117.112797,32.653665
326079,1295,1,-117.105654,34.616492
