energy_system_scenario,freight_demand_scenario,year,region,technology,energy_price,energy_price_unit
50% CO2 reduction by 2050,Agricultural Shift,2045,middle_atlantic,hydrogen,2.19137961,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2045,middle_atlantic,biodiesel,3.516355661,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2045,middle_atlantic,catenary,0.064515534,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2045,middle_atlantic,battery,0.064515534,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2045,north_central,diesel,3.95,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2045,north_central,hydrogen,2.139717909,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2045,north_central,biodiesel,2.78616747,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2045,north_central,catenary,0.047002092,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2045,north_central,battery,0.047002092,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2045,north_east,diesel,3.42,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2045,north_east,hydrogen,2.731498066,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2045,north_east,biodiesel,3.311482492,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2045,north_east,catenary,0.065491446,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2045,north_east,battery,0.065491446,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2045,north_west,diesel,2.97,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2045,north_west,hydrogen,2.065163112,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2045,north_west,biodiesel,1.925364088,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2045,north_west,catenary,0.047740532,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2045,north_west,battery,0.047740532,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2045,south_east,diesel,3.81,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2045,south_east,hydrogen,2.079862264,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2045,south_east,biodiesel,3.172577181,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2045,south_east,catenary,0.057654306,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2045,south_east,battery,0.057654306,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2045,south_west,diesel,3.61,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2045,south_west,hydrogen,2.185780864,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2045,south_west,biodiesel,1.902580619,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2045,south_west,catenary,0.049177386,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2045,south_west,battery,0.049177386,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2045,texas,diesel,3.35,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2045,texas,hydrogen,1.960020725,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2045,texas,biodiesel,3.075975817,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2045,texas,catenary,0.046171333,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2045,texas,battery,0.046171333,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,california,diesel,3.57,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,california,hydrogen,1.880913593,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2050,california,biodiesel,1.566894938,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,california,catenary,0.047317669,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,california,battery,0.047317669,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,central,diesel,2.92,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,central,hydrogen,1.028204664,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2050,central,biodiesel,2.281756671,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,central,catenary,0.034557839,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,central,battery,0.034557839,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,middle_atlantic,diesel,3.44,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,middle_atlantic,hydrogen,1.636916467,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2050,middle_atlantic,biodiesel,3.026521787,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,middle_atlantic,catenary,0.057119157,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,middle_atlantic,battery,0.057119157,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,north_central,diesel,4.02,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,north_central,hydrogen,1.153396101,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2050,north_central,biodiesel,2.289219787,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,north_central,catenary,0.043241792,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,north_central,battery,0.043241792,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,north_east,diesel,3.8,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,north_east,hydrogen,1.826591855,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2050,north_east,biodiesel,2.885458072,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,north_east,catenary,0.059429828,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,north_east,battery,0.059429828,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,north_west,diesel,3.11,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,north_west,hydrogen,1.428876525,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2050,north_west,biodiesel,1.504197635,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,north_west,catenary,0.043625261,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,north_west,battery,0.043625261,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,south_east,diesel,3.0,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,south_east,hydrogen,1.298876827,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2050,south_east,biodiesel,2.755998981,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,south_east,catenary,0.050384135,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,south_east,battery,0.050384135,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,south_west,diesel,3.75,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,south_west,hydrogen,1.532701545,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2050,south_west,biodiesel,1.49522335,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,south_west,catenary,0.039183871,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,south_west,battery,0.039183871,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,texas,diesel,3.87,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,texas,hydrogen,1.157887428,$/kgH2
50% CO2 reduction by 2050,Agricultural Shift,2050,texas,biodiesel,2.685501947,$/gallon
50% CO2 reduction by 2050,Agricultural Shift,2050,texas,catenary,0.036314655,$/kWh
50% CO2 reduction by 2050,Agricultural Shift,2050,texas,battery,0.036314655,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,california,diesel,2.97,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,california,hydrogen,5.322934958,$/kgH2
50% CO2 reduction by 2050,business_as_usual,2025,california,biodiesel,5.167346673,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,california,catenary,0.162967067,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,california,battery,0.162967067,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,central,diesel,3.5,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,central,hydrogen,5.048456051,$/kgH2
50% CO2 reduction by 2050,business_as_usual,2025,central,biodiesel,6.947963355,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,central,catenary,0.144929739,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,central,battery,0.144929739,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,middle_atlantic,diesel,2.92,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,middle_atlantic,hydrogen,5.118602981,$/kgH2
50% CO2 reduction by 2050,business_as_usual,2025,middle_atlantic,biodiesel,8.311277675,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,middle_atlantic,catenary,0.145559212,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,middle_atlantic,battery,0.145559212,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,north_central,diesel,3.69,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,north_central,hydrogen,5.067500738,$/kgH2
50% CO2 reduction by 2050,business_as_usual,2025,north_central,biodiesel,6.946996515,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,north_central,catenary,0.144904996,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,north_central,battery,0.144904996,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,north_east,diesel,3.74,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,north_east,hydrogen,5.642041583,$/kgH2
50% CO2 reduction by 2050,business_as_usual,2025,north_east,biodiesel,7.76866625,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,north_east,catenary,0.176040463,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,north_east,battery,0.176040463,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,north_west,diesel,3.57,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,north_west,hydrogen,4.386039378,$/kgH2
50% CO2 reduction by 2050,business_as_usual,2025,north_west,biodiesel,5.080880414,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,north_west,catenary,0.13489005,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,north_west,battery,0.13489005,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,south_east,diesel,3.07,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,south_east,hydrogen,4.841687484,$/kgH2
50% CO2 reduction by 2050,business_as_usual,2025,south_east,biodiesel,7.380479963,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,south_east,catenary,0.145147625,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,south_east,battery,0.145147625,$/kWh
50% CO2 reduction by 2050,business_as_usual,2025,south_west,diesel,3.39,$/gallon
50% CO2 reduction by 2050,business_as_usual,2025,south_west,hydrogen,4.289210526,$/kgH2
50% CO2 reduction by 2050,business_as_usual,2025,south_west,biodiesel,5.101696135,$/gallon
