,Dist(mi)	SpdLim(mph)	Grade(%)	Curve(Doc)	Catenary(Y/N)
1729,520.3824716616456	60.0	-0.31475950581544243	0.77884625	0
1730,520.6931571616456	60.0	0.5777584228199999	0.046535235	0
1731,521.0038408033114	60.0	-0.045074698845778784	0.293799321	0
1732,521.31423611653	60.0	-0.4715623669809415	0.790579599	0
1733,521.6246295714143	60.0	0.02712279086263979	0.959009419	0
1734,521.9351821046689	60.0	0.27973783329544105	0.551745426	0
1735,522.245867604669	60.0	-0.265303862304	0.091345308	0
1736,522.556553104669	60.0	0.026401621200000003	0.0001351	0
1737,522.867238604669	60.0	0.007804604256	0.000383688	0
1738,523.1779241046689	60.0	0.21060375430799996	0.000312859	0
1739,523.4886096046689	60.0	-0.021597139392	0.000238384	0
1740,523.799295104669	60.0	-0.07622615073599999	0.147820772	0
1741,524.1097525587779	60.0	0.025685604383364063	0.63936521	0
1742,524.4201783261349	60.0	0.06170228125854069	0.7381753	0
1743,524.7308638261349	60.0	0.13797282965999996	0.247735805	0
1744,525.0415493261349	60.0	0.286219103352	0.001591946	0
1745,525.3522348261349	60.0	0.040804035791999996	0.000336316	0
1746,525.6629203261349	60.0	0.305404060296	0.000338358	0
1747,525.9736058261349	60.0	0.21180400769999996	0.000333975	0
1748,526.2842913261348	60.0	0.31800478472399996	0.000398727	0
1749,526.5949768261349	60.0	0.22981773716399997	0.001478097	0
1750,526.9056623261349	60.0	0.297039903612	0.003325301	0
1751,527.2163478261349	60.0	0.4134153706919999	0.001280891	0
1752,527.5270333261349	60.0	0.117600005196	4.33e-07	0
1753,527.8377188261348	60.0	-0.00899999868	1.1e-07	0
1754,528.1484043261349	60.0	0.1764007272	6.06e-05	0
1755,528.4590898261349	60.0	0.09600679158	0.000565965	0
1756,528.7697753261349	60.0	0.055808241672	0.000686806	0
1757,529.0804608261349	60.0	0.045003846336	0.000320528	0
1758,529.3911463261348	60.0	0.123604068492	0.000339041	0
1759,529.7018318261349	60.0	0.178205049384	0.000420782	0
1760,530.0125173261349	60.0	0.15540459269999998	0.000382725	0
1761,530.3232028261349	60.0	0.13440195060000001	0.00016255	0
1762,530.6338883261349	60.0	0.009002542764	0.000211897	0
1763,530.9445738261348	60.0	0.077229774276	0.185814523	0
1764,531.2549983419885	60.0	0.19244403736965185	0.674097862	0
1765,531.5653806088395	60.0	0.2665649916447294	0.993037609	0
1766,531.8757796577405	60.0	0.269282695315515	0.720198811	0
1767,532.1864651577405	60.0	0.19998431757600002	0.215359798	0
1768,532.4971506577406	60.0	0.2778011592	9.66e-05	0
1769,532.8078361577406	60.0	0.24783141526799998	0.002617939	0
1770,533.1185216577405	60.0	0.255034485024	0.002873752	0
1771,533.4292071577405	60.0	0.286893732576	0.007811048	0
1772,533.7398820954899	60.0	0.25324858818384977	0.303341862	0
1773,534.0502786602739	60.0	0.3026671636915984	0.599364527	0
1774,534.3609517396891	60.0	0.2954239429108656	0.317690405	0
1775,534.6716372396891	60.0	0.15076850306399997	0.014041922	0
1776,534.982322739689	60.0	0.17704507150800003	0.003755959	0
1777,535.293008239689	60.0	0.018017471628	0.001455969	0
1778,535.6036924881236	60.0	0.11762330428174841	0.001902545	0
1779,535.9143779881235	60.0	0.15483079392000001	0.00256616	0
1780,536.2250634881235	60.0	0.206417976732	0.001498061	0
1781,536.5357489881235	60.0	0.15600860311200002	0.000716926	0
1782,536.8464344881236	60.0	0.22921052737199998	0.000877281	0
1783,537.1571199881236	60.0	0.20041391584799997	0.001159654	0
1784,537.4678054881235	60.0	0.23760687673199998	0.000573061	0
1785,537.7784909881235	60.0	0.292806640596	0.000553383	0
1786,538.0891764881235	60.0	0.14162397117599998	0.001997598	0
1787,538.3998619881236	60.0	0.12903258666	0.002715555	0
1788,538.7105474881236	60.0	0.264639460896	0.003288408	0
1789,539.0212329881235	60.0	0.36962140237200003	0.001783531	0
1790,539.3319184881235	60.0	0.16986723261599998	0.005602718	0
1791,539.6426039881235	60.0	0.29853596042399994	0.077996702	0
1792,539.9532254888989	60.0	0.20840886018146546	0.213871497	0
1793,540.2639103631162	60.0	0.24341185344254102	0.134280534	0
1794,540.5745958631162	60.0	0.209401720608	0.000143384	0
1795,540.8852813631162	60.0	0.27840437924399997	0.000364937	0
1796,541.1959668631162	60.0	0.33357075697199995	0.047563081	0
1797,541.5065871123261	60.0	0.31723114112130285	0.480477211	0
1798,541.8169762247593	60.0	0.2007748827597558	0.866105218	0
1799,542.127560444766	60.0	0.1824984859922312	0.503413568	0
1800,542.438245944766	60.0	0.193453727484	0.071143957	0
1801,542.748931444766	60.0	0.31556058153600003	0.246715128	0
1802,543.0593292421015	60.0	0.45289453796850154	0.756963144	0
1803,543.3697680558262	60.0	-0.20624801400139767	0.726889008	0
1804,543.6804535558261	60.0	0.199401303108	0.216775259	0
1805,543.9911390558261	60.0	0.18539021745600004	0.049184788	0
1806,544.3017686347353	60.0	0.4881495478935283	0.471891986	0
1807,544.6122024802258	60.0	0.32960941675225486	0.59568533	0
1808,544.9228879802259	60.0	0.36867085097999996	0.172570915	0
1809,545.2335734802259	60.0	0.106804287444	0.000357287	0
1810,545.5442589802259	60.0	0.1644004128	3.44e-05	0
1811,545.8549444802259	60.0	0.194556425676	0.013035473	0
1812,546.1656237604265	60.0	0.22872682128017777	0.360194066	0
1813,546.4760228093276	60.0	0.18189745153728412	0.844924237	0
1814,546.7864007337272	60.0	0.18415207988431584	0.931736671	0
1815,547.0970029683356	60.0	0.08396020035719967	0.494940861	0
1816,547.4076884683356	60.0	0.13333519338	0.061266115	0
1817,547.7183739683355	60.0	0.15420437243999996	0.00036437	0
1818,548.0290594683356	60.0	0.1512004764	3.97e-05	0
1819,548.3397449683356	60.0	0.217204344792	0.000362066	0
1820,548.6504304683356	60.0	0.19140039359999997	3.28e-05	0
1821,548.9611159683355	60.0	0.151204096512	0.000341376	0
1822,549.2718014683355	60.0	0.149211796512	0.034316376	0
1823,549.5824577657006	60.0	0.20194228214143362	0.426981862	0
1824,549.8928549562053	60.0	0.24658223540194252	0.63003569	0
1825,550.2035398304225	60.0	0.22850820133243524	0.242312244	0
1826,550.5142253304225	60.0	0.22686076677599998	0.005063898	0
1827,550.8249108304225	60.0	-0.076795613292	0.000365559	0
1828,551.1355963304226	60.0	0.114004513692	0.000376141	0
1829,551.4462818304225	60.0	0.15900549679200002	0.000458066	0
1830,551.7569673304225	60.0	0.113404386408	0.000365534	0
1831,552.0676528304225	60.0	0.155402883804	0.000240317	0
1832,552.3783383304225	60.0	0.035404414572	0.000367881	0
1833,552.6890238304226	60.0	0.12240560593199999	0.000467161	0
1834,552.9997093304225	60.0	0.232204295412	0.000357951	0
1835,553.3103948304225	60.0	0.23760633071999998	0.00052756	0
1836,553.6210803304225	60.0	0.21421003571999997	0.00083631	0
1837,553.9317658304225	60.0	0.26220302286	0.000251905	0
1838,554.2424513304226	60.0	0.32237213718	0.064344765	0
1839,554.5530063477942	60.0	-0.17303023169714893	0.837221457	0
1840,554.8624870122835	60.0	-0.3410940398264273	1.44131505	0
1841,555.1731389671972	60.0	-0.0841531046881752	0.688072744	0
1842,555.4838244671972	60.0	-0.075882147696	0.126487692	0
1843,555.7943154853443	60.0	-0.008531438720812738	0.639892371	0
1844,556.1047425042667	60.0	0.11874971925776409	0.688149439	0
1845,556.4154280042667	60.0	0.12538963436399997	0.199136197	0
1846,556.7261135042668	60.0	0.112201455072	0.000121256	0
1847,557.0367990042668	60.0	0.14520038639999996	3.22e-05	0
1848,557.3474845042667	60.0	0.052193119908	0.249426659	0
1849,557.6578611771009	60.0	0.024886587505216436	0.622439531	0
1850,557.9684994598643	60.0	-0.04615065207573578	0.40475833	0
1851,558.2791849598643	60.0	-0.018771030756	0.035747437	0
1852,558.5898698340816	60.0	-0.06609571682355748	0.192035079	0
1853,558.9003123834887	60.0	0.3376597095277591	0.616787782	0
1854,559.2109214636791	60.0	-0.08191073143744161	0.475901748	0
1855,559.5216069636792	60.0	-0.12602462822399998	0.047947148	0
1856,559.8322924636792	60.0	0.3852002916	2.43e-05	0
1857,560.1429779636792	60.0	-0.492311108784	0.024074268	0
1858,560.453651649863	60.0	0.2672106529018647	0.316719728	0
1859,560.7640594026184	60.0	0.15716436483699076	0.53580089	0
1860,561.0747449026184	60.0	0.267509541552	0.242461796	0
1861,561.3854304026183	60.0	0.08764409851199999	0.053674876	0
1862,561.6958362780877	50.15428241213055	0.00023575928231181226	2.271673486	0
1863,561.8727965304593	60.0	0.45296532936477646	0.0	0
1864,562.1834820304592	60.0	-0.829534555032	0.022119914	0
1865,562.4941675304593	60.0	-0.6825345670320001	0.022119914	0
1866,562.8048530304593	60.0	-0.52083209148	0.04732371	0
1867,563.1155111862207	60.0	-0.7603713681712811	0.141307611	0
1868,563.4259773442461	60.0	-0.43942053086177485	1.308397989	0
1869,563.7274124982702	60.0	-0.8211730499671808	0.367317299	0
1870,564.0253816430543	57.29120991872998	-0.6291133219262892	1.740948656	0
1871,564.3360671430543	60.0	-0.35047730015999995	0.49355882	0
1872,564.646020055593	60.0	-0.7797601487112359	0.223737171	0
1873,564.9511504973617	60.0	-0.6644797798803688	1.39164069	0
1874,565.2388924875984	60.0	0.015855018504	1.321251542	0
1875,565.526634477835	37.228212267868	-1.6375037214723172	4.123040381	0
1876,565.8372118523217	46.90906264434248	-0.5756488527062957	2.596859431	0
1877,566.13518285544	38.074133560921894	-0.4563073467808466	3.941866331	0
1878,566.430106034549	41.005714194601346	0.040780677504	3.398389792	0
1879,566.725029213658	60.0	-1.6373264436920012	0.978098044	0
1880,567.0351480311973	60.0	-0.4144619606673109	1.276830024	0
1881,567.2864885616616	29.100077250420668	0.08097573777599999	6.747978148	0
1882,567.5378290921258	40.69010121754621	-1.9010135115467004	3.451313506	0
1883,567.8463789327287	59.440224916329946	-0.15760875560891874	1.617339015	0
1884,568.1554438961044	60.0	-0.9772685289745099	0.136451481	0
1885,568.4605482451377	52.993639592263804	-0.6904241999521425	2.034765923	0
1886,568.7669866796344	45.02362099321767	-0.9175788056830404	2.818909359	0
1887,569.0749804000275	38.35515153071942	-0.9102787337229203	3.884315927	0
1888,569.3840664879045	60.0	0.1598833441446206	0.306600303	0
1889,569.6568620290549	27.330591066745377	-0.6072532450214045	7.650043473	0
1890,569.933469061597	60.0	0.012830442599999999	1.06920355	0
1891,570.210076094139	31.863699562681717	-1.7399178133104396	5.62820042	0
1892,570.517943674355	57.33914395296346	0.028727862762183837	1.738039097	0
1893,570.8265873426003	60.0	-0.820815913783647	0.80348938	0
1894,571.13670305024	60.0	-0.6473276746707335	1.457634795	0
1895,571.4342931488343	40.72057901996632	-0.4547573119808004	3.446149086	0
1896,571.7316275538835	60.0	0.011147011715999999	0.928917643	0
1897,572.0289619589327	40.04674656544741	-1.127742778546505	3.563095581	0
1898,572.3092269984506	27.86121004688296	-0.7763254498043064	7.361426876	0
1899,572.6198261231592	60.0	-0.5904818064226097	0.306946377	0
1900,572.911468464196	58.29667689582819	0.020176953768	1.681412814	0
1901,573.2031108052328	57.74380943621347	-1.0909649251906082	1.713764287	0
1902,573.5006273915989	60.0	0.01160427396	0.96702283	0
1903,573.7981439779649	60.0	0.011264191056	0.938682588	0
1904,574.0956605643308	60.0	-2.2351741867671495	0.606315075	0
1905,574.3874427175708	44.888672172214385	-0.5812026488408794	2.835883811	0
1906,574.6953463460039	60.0	0.0079869951	0.665582925	0
1907,575.003249974437	60.0	-1.3804970484226722	1.350750905	0
1908,575.2855599556095	44.718280471475076	0.034290435936	2.857536328	0
1909,575.5678699367819	60.0	-1.642844144443564	0.0	0
1910,575.878555436782	60.0	-0.654	0.0	0
1911,576.1880621940065	60.0	-0.5648501605156875	1.162149587	0
1912,576.4975956697492	60.0	-0.6818160339943868	0.042837607	0
1913,576.8022321321362	57.59208743181574	-0.548406301454683	1.722805746	0
1914,577.1113629530707	51.84072450081525	-0.6498642956692224	2.126276927	0
1915,577.4216520180621	60.0	-0.6703629606479312	0.608478349	0
1916,577.7294208024639	56.492861686704316	-0.6744473996878998	1.790501964	0
1917,578.0383229707386	56.1418791083501	-0.6046399920825974	1.812959331	0
1918,578.3457294909384	59.506251276362626	-0.6707181258830546	1.613751904	0
1919,578.6531521674057	59.36606392475113	-0.5614440384536534	1.621382348	0
1920,578.9635711081944	60.0	-0.6560637754034059	1.326063426	0
1921,579.2740111734845	60.0	-0.6436525684687372	0.75525521	0
1922,579.5845431890688	60.0	-0.722077137692298	1.007129361	0
1923,579.8944035065788	60.0	-0.7132194768635868	1.577091949	0
1924,580.2026495072017	45.79845374867523	-0.6718399721842782	2.72433381	0
1925,580.5121742790279	60.0	-0.38103831912699326	1.571307842	0
1926,580.8225310789263	60.0	-0.5423098080054242	0.95634069	0
1927,581.1313437620099	59.892513095725754	-0.7167195798244099	1.593004044	0
1928,581.4420292620099	60.0	-0.7780001811479998	0.616651571	0
1929,581.7522257509244	60.0	-0.49311613994513415	0.672726549	0
1930,582.0621506934417	60.0	-0.6101786343315151	1.429756854	0
1931,582.3726684301068	60.0	-0.6299882841032403	0.979853742	0
1932,582.6833539301068	60.0	-0.49157600787600003	0.085332677	0
1933,582.9940052592378	60.0	-0.48137180211959146	0.140110556	0
1934,583.3045037297358	49.386180598301884	-0.42816004629096305	2.342885534	0
1935,583.5981531058756	33.69510363514698	-0.40682330857939253	5.033016549	0
1936,583.9071435077759	60.0	-0.12262290442907513	0.339026841	0
1937,584.2165427652699	43.94730115534476	-0.2850228643594041	2.958676837	0
1938,584.518256918042	39.088635468038426	0.30807907133948875	3.739908106	0
1939,584.8272181173073	60.0	-0.9154364331709529	1.344480841	0
1940,585.1362992369504	49.111923859097914	-0.3262018112754862	2.369125445	0
1941,585.4377505472418	37.44500262617593	0.06993014992808014	4.075437343	0
1942,585.7457156907825	57.37784208617392	-0.1395761531920395	1.735695468	0
1943,586.0553579178212	60.0	-0.052255146991044985	0.812756236	0
1944,586.2534037678039	60.0	0.11046718202416031	0.812756236	0
1945,586.5624003894416	60.0	-0.04524595584864758	0.0	0
1946,586.8730858894415	60.0	-0.709920649584	0.339945868	0
1947,587.1837713894415	60.0	-0.12419978519999997	1.79e-05	0
1948,587.4944568894415	60.0	-0.47903095358399994	0.130753868	0
1949,587.8050268115772	60.0	-0.4663197251092036	0.204555273	0
1950,588.1157116857945	60.0	-0.5126506166597261	0.129201587	0
1951,588.4260504521394	60.0	-0.5211141446261199	1.073484142	0
1952,588.4518785451639	60.0	-0.3046831453326276	1.073484142	0
1953,588.7625640451639	60.0	-0.7392	0.0	0
1954,589.0732495451639	60.0	-0.607599991488	1.52e-07	0
1955,589.3839350451639	60.0	-0.36399999148799994	1.52e-07	0
1956,589.6946205451638	60.0	-0.1483973736	4.69e-05	0
1957,590.0053060451639	60.0	-0.20713795446399996	0.001107956	0
1958,590.3159915451639	60.0	-0.10352691915999998	0.001305015	0
1959,590.6266770451639	60.0	-0.28279243490399997	0.000135091	0
1960,590.9373625451639	60.0	-0.27999696479999997	5.42e-05	0
1961,591.248048045164	60.0	-0.013940157951999998	0.051068608	0
1962,591.5586310136673	60.0	-0.10263112405660448	0.668126671	0
1963,591.8690120479667	60.0	-0.25095984932810084	0.723675016	0
1964,592.1796975479667	60.0	-0.19285482159999998	0.1061639	0
1965,592.4903830479667	60.0	-0.16519183508799998	0.000145802	0
1966,592.8010685479667	60.0	-0.187592088656	0.000141274	0
1967,593.1117540479668	60.0	-0.11759196058399998	0.000143561	0
1968,593.4224395479667	60.0	-0.36679164855199997	0.000149133	0
1969,593.7331250479667	60.0	0.025208244991999994	0.000147232	0
1970,594.0438105479667	60.0	-0.265991898256	0.000144674	0
1971,594.3544960479667	60.0	-0.10639169200799999	0.000148357	0
1972,594.6651815479668	60.0	-0.27719182136799997	0.000146047	0
1973,594.9758670479667	60.0	-0.10919198304000001	0.00014316	0
1974,595.2865525479667	60.0	-0.257591799752	0.000146433	0
1975,595.5972380479667	60.0	-0.03639175904	0.00014716	0
1976,595.9079235479667	60.0	-0.41159183346399997	0.000145831	0
1977,596.2186090479668	60.0	-0.07559154898399999	0.000150911	0
1978,596.5292945479667	60.0	-0.111991843824	0.000145646	0
1979,596.8399800479667	60.0	-0.05039246973599999	0.000134469	0
1980,597.1506655479667	60.0	-0.106175567512	0.004007723	0
1981,597.4613510479667	60.0	-0.49537270389599997	0.004058859	0
1982,597.7720365479668	60.0	-0.1035953184	8.36e-05	0
1983,598.0827220479667	60.0	-0.37519197021600004	0.000143389	0
1984,598.3934075479667	60.0	0.033608318687999995	0.000148548	0
1985,598.7040930479667	60.0	-0.08119176475199999	0.000147058	0
1986,599.0147785479667	60.0	-0.20159191247999994	0.00014442	0
1987,599.3254640479668	60.0	-0.27719184880799996	0.000145557	0
1988,599.6361495479667	60.0	-0.22119178513599996	0.000146694	0
1989,599.9468350479667	60.0	-0.09239186857599999	0.000145204	0
1990,600.2575205479667	60.0	-0.33319162111199996	0.000149623	0
1991,600.5682060479668	60.0	-0.17359203987999997	0.000142145	0
1992,600.8788915479668	60.0	-0.215591764976	0.000147054	0
1993,601.1895770479667	60.0	0.0028083768720000004	0.000149587	0
1994,601.5002625479667	60.0	-0.03639206032	0.00014178	0
1995,601.8109480479667	60.0	-0.201592019608	0.000142507	0
1996,602.1216335479668	60.0	-0.221155340056	0.000797499	0
1997,602.4323190479668	60.0	-0.316166305952	0.004173108	0
1998,602.7430045479667	60.0	-0.181819010128	0.003231962	0
1999,603.0536900479667	60.0	-0.10639160728	0.00014987	0
2000,603.3643755479667	60.0	-0.13439152064799997	0.000151417	0
2001,603.6750610479668	60.0	-0.14279246279200003	0.000134593	0
2002,603.9857465479668	60.0	-0.30239223386400005	0.000138681	0
2003,604.2964320479667	60.0	-0.181991463024	0.000152446	0
2004,604.6071175479667	60.0	-0.251991775952	0.000146858	0
2005,604.9178030479667	60.0	-0.193191817952	0.000146108	0
2006,605.2284885479668	60.0	-0.151191736024	0.000147571	0
2007,605.5391740479668	60.0	-0.19599183772	0.000145755	0
2008,605.8498595479667	60.0	-0.097991921048	0.000144267	0
2009,606.1605450479667	60.0	-0.204136896656	0.004698274	0
2010,606.4712305479667	60.0	-0.19291513835999996	0.005086815	0
2011,606.7819160479668	60.0	0.030813585879999997	0.000242605	0
2012,607.0926015479668	60.0	-0.156791839792	0.000145718	0
2013,607.4032870479667	60.0	-0.181991698224	0.000148246	0
2014,607.7139725479667	60.0	-0.16230989376	0.00160904	0
2015,608.0246580479667	60.0	-0.422572059224	0.004070371	0
2016,608.3353435479668	60.0	-0.039070370136	0.002314819	0
2017,608.6460290479667	60.0	-0.153991387704	0.000153791	0
2018,608.9567145479667	60.0	-0.243592448344	0.000134851	0
2019,609.2674000479667	60.0	-0.173592247248	0.000138442	0
2020,609.5780855479667	60.0	0.05040875716799999	0.000156378	0
2021,609.8887710479668	60.0	-0.2463961472	6.88e-05	0
2022,610.1179600094246	60.0	-0.33780834420765626	6.88e-05	0
2023,610.322055522803	60.0	-0.08524630312547518	0.0	0
2024,610.632741022803	60.0	-0.1848	0.0	0
2025,610.720198991053	60.0	-0.2387211367673179	0.0	0
2026,611.030884491053	60.0	-0.3052	0.0	0
2027,611.341569991053	60.0	-0.075593960456	0.000107849	0
2028,611.652255491053	60.0	-0.036392208552000004	0.000139133	0
2029,611.962940991053	60.0	-0.53199202112	0.00014248	0
2030,612.273626491053	60.0	-0.19879153532	0.000151155	0
2031,612.584311991053	60.0	-0.11759185267199998	0.000145488	0
2032,612.894997491053	60.0	-0.12039189937599999	0.000144654	0
2033,613.205682991053	60.0	-0.26599195952	0.00014358	0
2034,613.516368491053	60.0	-0.173591932472	0.000144063	0
2035,613.827053991053	60.0	-0.030791607784	0.000149861	0
2036,614.137739491053	60.0	-0.28839185603199996	0.000145428	0
2037,614.448424991053	60.0	-0.12319212724	0.000140585	0
2038,614.759110491053	60.0	-0.305191820864	0.000146056	0
2039,615.069795991053	60.0	-0.02799162408	0.00014957	0
2040,615.380481491053	60.0	-0.08959198247999998	0.00014317	0
2041,615.691166991053	60.0	-0.305191859392	0.000145368	0
2042,616.001852491053	60.0	-0.005500964896	0.001768484	0
2043,616.312537991053	60.0	-0.022164327696	0.004208434	0
2044,616.623223491053	60.0	-0.274271663568	0.002291722	0
2045,616.933908991053	60.0	-0.24919165398399998	0.000149036	0
2046,617.244594491053	60.0	-0.296792048784	0.000141986	0
2047,617.555279991053	60.0	-0.030792113687999997	0.000140827	0
2048,617.865965491053	60.0	-0.23519159176799997	0.000150147	0
2049,618.176650991053	60.0	-0.285591826408	0.000145957	0
2050,618.487336491053	60.0	-0.310791070688	0.000159452	0
2051,618.798021991053	60.0	-0.0027923819280000002	0.000136037	0
2052,619.108707491053	60.0	-0.170792332704	0.000136916	0
2053,619.419392991053	60.0	-0.3387906097519999	0.000167683	0
2054,619.730078491053	60.0	-0.09239357063999999	0.00011481	0
2055,620.040763991053	60.0	-0.187592311648	0.000137292	0
2056,620.351449491053	60.0	-0.17079080446399997	0.000164206	0
2057,620.662134991053	60.0	-0.145318429984	0.005028036	0
2058,620.972820491053	60.0	-0.27691054216	0.00516889	0
2059,621.283505991053	60.0	-0.3583972784	4.86e-05	0
2060,621.594191491053	60.0	-0.04199249157599999	0.000134079	0
2061,621.904876991053	60.0	-0.15119683039999998	5.66e-05	0
2062,622.215562491053	60.0	-0.125991787544	0.000146651	0
2063,622.526247991053	60.0	-0.24358976342399996	0.000182796	0
2064,622.836933491053	60.0	0.014009988551999999	0.000178367	0
2065,623.147618991053	60.0	-0.498392911576	0.000126579	0
2066,623.458304491053	60.0	0.00560568596	0.000101535	0
2067,623.768989991053	60.0	-0.22119095258399998	0.000161561	0
2068,624.079675491053	60.0	-0.07559070131199999	0.000166048	0
2069,624.3903609910531	60.0	-0.13706609839999997	0.0023911	0
2070,624.701046491053	60.0	-0.36101126314400006	0.003370301	0
2071,625.011731991053	60.0	-0.07555322000800001	0.000835357	0
2072,625.322417491053	60.0	-0.34159139296799995	0.000153697	0
2073,625.633102991053	60.0	1.0643583999999999e-05	0.000190064	0
2074,625.943788491053	60.0	6.050184e-06	0.000108039	0
2075,626.254473991053	60.0	-0.4283953016	8.39e-05	0
2076,626.565159491053	60.0	-0.0027900864880000004	0.000177027	0
2077,626.875844991053	60.0	-0.288292745944	0.001915251	0
2078,627.186530491053	60.0	-0.13699926172799998	0.003584612	0
2079,627.497215991053	60.0	-0.42551555732000007	0.001507905	0
2080,627.807901491053	60.0	7.881328e-06	0.000140738	0
2081,628.118586991053	60.0	-0.249191574408	0.000150457	0
2082,628.429272491053	60.0	-0.176391264	0.000156	0
2083,628.739957991053	60.0	-0.170792537104	0.000133266	0
2084,629.050643491053	60.0	-0.170791635784	0.000149361	0
2085,629.361328991053	60.0	-0.086791828984	0.000145911	0
2086,629.672014491053	60.0	-0.25755938852000004	0.000725205	0
2087,629.982699991053	60.0	-0.16782495480799997	0.003125807	0
2088,630.293385491053	60.0	-0.08947315260800001	0.002265132	0
2089,630.604070991053	60.0	-0.078392841744	0.000127826	0
2090,630.914756491053	60.0	-0.260393148568	0.000122347	0
2091,631.225441991053	60.0	0.016491043464000002	0.294482919	0
2092,631.5356403383016	60.0	-1.10938993972661	0.521345612	0
2093,631.8463258383016	60.0	0.723850050896	0.225893766	0
2094,632.1570113383017	60.0	-0.341595436	8.15e-05	0
2095,632.4676968383017	60.0	-0.08399529039999999	8.41e-05	0
2096,632.7783823383016	60.0	6.80764e-06	0.000121565	0
2097,633.0890678383016	60.0	5.572e-06	9.95e-05	0
2098,633.3997533383016	60.0	-0.428394061424	0.000106046	0
2099,633.7104388383017	60.0	5.745544e-06	0.000102599	0
2100,634.0211243383017	60.0	-0.42559438913599995	0.000100194	0
2101,634.3318098383016	60.0	-0.005594037120000001	0.00010648	0
2102,634.6424953383016	60.0	-0.422794284528	0.000102062	0
2103,634.9531808383016	60.0	5.609743999999999e-06	0.000100174	0
2104,635.2638663383017	60.0	-0.545994140048	0.000104642	0
2105,635.5745518383017	60.0	-0.137194220296	0.000103209	0
2106,635.8852373383016	60.0	5.790232e-06	0.000103397	0
2107,636.1959228383016	60.0	-0.170794261008	0.000102482	0
2108,636.5066083383016	60.0	5.912816e-06	0.000105586	0
2109,636.8172938383017	60.0	5.658351999999999e-06	0.000101042	0
2110,637.1279793383017	60.0	5.603584e-06	0.000100064	0
2111,637.4386648383016	60.0	0.00562300228	0.000410755	0
2112,637.7493503383016	60.0	-0.77827633072	0.00220838	0
2113,638.0600358383016	60.0	-0.08110512524800001	0.001694192	0
2114,638.3707213383017	60.0	-0.42559424062400003	0.000102846	0
2115,638.6814068383017	60.0	-0.25759421559199996	0.000103293	0
2116,638.9920923383016	60.0	-0.08399425591199998	0.000102573	0
2117,639.3027778383016	60.0	5.743696e-06	0.000102566	0
2118,639.6134633383016	60.0	0.000529354784	0.009452764	0
2119,639.9241488383017	60.0	-0.086516853136	0.005056194	0
2120,640.2348330867362	60.0	0.004003224983565439	0.021485959	0
2121,640.5455173351708	60.0	-0.0025618552635654386	0.004252786	0
2122,640.8562028351707	60.0	0.0007132356	0.01273635	0
2123,641.1668883351708	60.0	-0.36959429472	0.00010188	0
2124,641.4775738351708	60.0	-0.38639418635999995	0.000103815	0
2125,641.7882593351708	60.0	-0.09799424459999999	0.000102775	0
2126,642.0989448351708	60.0	0.08687719544	0.00137849	0
2127,642.4096303351707	60.0	-0.039025183008	0.003121732	0
2128,642.7203158351708	60.0	0.33329191447999995	0.00164083	0
2129,643.0310013351708	60.0	-0.380794230768	0.000103022	0
2130,643.3416868351708	60.0	-0.35279429992799993	0.000101787	0
2131,643.6523723351708	60.0	-0.587994311296	0.000101584	0
2132,643.9630578351707	60.0	-0.08399411227199999	0.000105138	0
2133,644.2737433351708	60.0	-0.086794090656	0.000105524	0
2134,644.5844288351708	60.0	-0.17079452319999996	9.78e-05	0
2135,644.8951143351708	60.0	-0.4255944056	9.99e-05	0
2136,645.2057998351708	60.0	5.948096000000001e-06	0.000106216	0
2137,645.5164853351707	60.0	-0.254794208368	0.000103422	0
2138,645.8271708351708	60.0	-0.51239420876	0.000103415	0
2139,646.1378563351708	60.0	-0.086268738472	0.009486813	0
2140,646.448541209388	60.0	-0.34090824626010585	0.012365032	0
2141,646.759226709388	60.0	-0.16899870567999997	0.03216597	0
2142,647.0698208658627	60.0	-0.296246183826747	0.811683541	0
2143,647.3793686394763	60.0	0.16639040720971351	1.415560329	0
2144,647.6900454355599	60.0	-0.05090638782748699	0.641000785	0
2145,648.0007309355599	60.0	0.0009439979360000001	0.016857106	0
2146,648.0145498543365	60.0	0.0009439979360000001	0.016857106	0
2147,648.3252353543364	60.0	0.0	0.0	0
2148,648.6359208543365	60.0	2.8839999999999996e-07	5.15e-06	0
2149,648.9466063543365	60.0	-0.35839970880000005	5.2e-06	0
2150,649.2572918543365	60.0	-0.23799982807999995	3.07e-06	0
2151,649.5679773543364	60.0	2.5928e-07	4.63e-06	0
2152,649.8159018992195	60.0	-0.10877276040114807	4.63e-06	0
2153,650.1265873992195	60.0	0.17079999999999998	0.0	0
2154,650.4372728992195	60.0	-0.170768189032	0.000568053	0
2155,650.7479583992194	60.0	-0.17079971104	5.16e-06	0
2156,651.0586438992194	60.0	-0.4255970600000001	5.25e-05	0
2157,651.3477311629528	60.0	-0.457394411555372	5.25e-05	0
2158,651.6584166629528	60.0	0.0	0.0	0
2159,651.9691021629528	60.0	2.6655999999999997e-07	4.76e-06	0
2160,652.2797876629528	60.0	1.736e-07	3.1e-06	0
2161,652.5904731629528	60.0	2.3463999999999996e-07	4.19e-06	0
2162,652.9011586629528	60.0	2.6655999999999997e-07	4.76e-06	0
2163,653.2118441629528	60.0	-0.16239970431999998	5.28e-06	0
